name,state,established,discontinued,latitude,longitude
ZEELAND,MI,1848,NA,42.81255,-86.01438
ZELLINGEN,MN,1863,1869,45.06743,-93.96822
ZIEGLER,WI,1891,1905,NA,NA
ZION,KY,1857,1913,37.81477,-87.48362
ZIONTOWN,OH,1891,1900,39.85423,-82.36237
ZOAR,IA,1864,1871,41.72974,-91.35572
ABNER,OK,1903,1907,34.0276,-97.25307
ABRAM,TX,1901,1941,26.1998,-98.41113
ACHILLES,KS,1879,1951,39.71195,-100.8363
ACME,NE,1885,1891,NA,NA
ACME,TX,1884,1886,NA,NA
ACTON,ND,1879,1913,48.3911,-97.16368
ADAMS,OR,1883,NA,45.76756,-118.5575
ADAMSVILLE,KS,1925,1931,37.17336,-97.17643
ADDISON,ND,1888,1920,46.76023,-97.11588
ADDISON,TX,1904,NA,32.96557,-96.82793
ADEL,OK,1907,1954,34.57927,-95.59442
ADIEU,TX,1880,1906,NA,NA
ADOBE,KS,1880,1883,37.11697,-100.7177
ADVANCE,CA,1890,1890,36.51578,-118.9026
AETNA,KS,1885,1946,37.08392,-98.96288
AGOLAT,KS,1924,1925,NA,NA
AGRICULTURAL COLLEGE,ND,1897,1925,NA,NA
AGUA DULCE,TX,1908,NA,27.78142,-97.91083
AINSWORTH,NE,1882,NA,42.54935,-99.86281
AIRLIE,OR,1882,1943,44.7504,-123.3315
AKIN,SD,1892,1892,NA,NA
ALABASTER,CA,1883,1888,NA,NA
ALAMEDA,WA,1907,1943,NA,NA
ALANREED,TX,1902,NA,35.21255,-100.7343
ALCALDE,NM,1890,NA,36.09406,-106.0478
ALDRIDGE,MT,1896,1910,45.08688,-110.8216
ALEDO,OK,1899,1954,35.82727,-99.12426
ALEXANDRIA,CA,1869,1871,NA,NA
ALFORD,CO,1882,1909,NA,NA
ALICETON,ND,1884,1886,46.32302,-97.62982
ALKI POINT,WA,1905,1906,47.57593,-122.4199
ALLAMOORE,TX,1888,1964,31.07819,-105.0036
ALLANTOWN,AZ,1924,1930,35.29197,-109.1584
ALLEN,NE,1890,NA,42.41594,-96.84497
ALLEN,AZ,1882,1886,NA,NA
ALLIANCE,NE,1888,NA,42.09853,-102.8704
ALMONT,TX,1893,1904,33.59762,-94.49659
ALPENA,SD,1883,NA,44.18158,-98.36504
ALPINE,ID,1891,1907,44.5935,-116.4949
ALPINE,WA,1900,1901,NA,NA
ALTA,ND,1906,1930,47.30888,-100.6215
ALTAMONT,WY,1902,1963,41.19217,-110.7896
ALTONA,CO,1879,1916,40.13387,-105.2828
ALVA,KS,1871,1878,39.59945,-97.86115
ALVERDE,TX,1906,1907,NA,NA
ALVORD,TX,1882,NA,33.35966,-97.69624
AMERICAN CITY,NV,1866,1868,39.26991,-119.6613
AMO,CO,1899,1916,NA,NA
ANALY,CA,1860,1870,38.40723,-122.8262
ANDERSON,OR,1908,1910,43.09849,-118.403
ANGIE,ND,1904,1914,NA,NA
ANITA,OK,1905,1906,NA,NA
ANNIE,OK,1897,1898,NA,NA
ANTELOPE,CA,1877,1973,38.70878,-121.3148
APACHE,OK,1901,NA,34.89359,-98.36302
APACHE,AZ,1873,1875,35.39957,-110.3214
APPANOOSE,KS,1857,1902,38.73929,-95.46425
ARCADIA,KS,1867,NA,37.6433,-94.62436
ARCHER,OK,1912,1916,NA,NA
ARCTIC,TX,1880,1881,NA,NA
ARDEN,WA,1890,1914,48.46018,-117.8764
ARIOLA,TX,1901,1907,30.26577,-94.19963
ARIZONA,AZ,1858,1863,32.72532,-114.6244
ARLEE,MT,1885,NA,47.1624,-114.0857
ARLINGTON,KS,1878,NA,37.89627,-98.17661
ARLINGTON,CO,1887,NA,38.33611,-103.3433
ARMA,KS,1891,NA,37.54407,-94.69782
ARMADALE,SD,1881,1890,45.18664,-98.38398
ARMELLS,MT,1890,1937,47.31553,-109.1841
ARMY CITY,KS,1918,1922,NA,NA
ARNOLD,KS,1902,NA,38.64029,-100.0462
ARROW,CO,1905,1915,NA,NA
ARROYO,TX,1887,1907,NA,NA
ARROYO GRANDE,CA,1869,NA,35.12179,-120.58
ARTESIAN CITY,SD,1887,1889,44.00862,-97.92163
ARTHUR,NE,1914,NA,41.57114,-101.6913
ARVILIA,ND,1882,NA,47.91957,-97.4996
ASHTABULA,ND,1882,1913,47.14165,-98.03176
ASHTON,KS,1887,1971,37.08308,-97.23865
ASHTON,TX,1871,1876,NA,NA
ASPENTUNNEL,WY,1922,1950,41.20578,-110.7518
ASSOCIATED,CA,1913,1960,38.0327,-122.0752
ATHY,KS,1916,1925,NA,NA
ATKINSON,NE,1878,NA,42.53236,-98.97853
ATLANTA,KS,1870,1874,NA,NA
ATTANUM,WA,1870,1876,46.55957,-120.622
ATWOOD,OR,1883,1888,45.61902,-119.4381
AUBURN,ND,1883,1943,48.50693,-97.4398
AUGUSTA,SD,1883,1894,NA,NA
AULD,CA,1899,1921,33.58614,-117.0614
AURORIA,CO,1858,1860,NA,NA
AUSTIN,ND,1895,1903,NA,NA
AVALON,TX,1881,NA,32.20501,-96.79104
AVALON,CA,1889,NA,33.34308,-118.3276
AVERY,NE,1891,1908,41.16361,-95.92251
AVILA,CA,1907,1955,35.18064,-120.7333
AVINGER,TX,1877,NA,32.89636,-94.55216
BACHELOR,ND,1901,1918,NA,NA
BACON,WY,1900,1900,NA,NA
BAGDAD,CA,1889,1923,34.58277,-115.8756
BAIRD,OK,1901,1932,NA,NA
BAKER,ID,1899,1973,45.09465,-113.7345
BAKER,MT,1908,NA,46.36675,-104.2766
BAKERSFIELD,TX,1929,1966,30.89127,-102.2979
BALDWIN,ND,1901,NA,47.02671,-100.7492
BALDWIN CITY,KS,NA,NA,38.7751,-95.18767
BALLARDS,CA,1870,1872,34.63582,-120.1132
BANGOR,SD,1885,1909,45.43916,-100.0468
BANNER,OK,1911,1954,35.51283,-97.84894
BARNARD'S MILL,TX,1871,1874,32.23459,-97.75531
BARNESTOWN,WA,1901,1924,47.3876,-121.8612
BARNEY,UT,1864,1865,NA,NA
BARR,MT,1903,1934,48.73335,-106.9839
BARTLETT,ND,1883,1975,48.04472,-98.43233
BARTLETT,CO,1928,1938,37.43335,-102.1441
BARTLEY,OK,1902,1903,NA,NA
BARTONVILLE,TX,1886,1905,33.07318,-97.13168
BASTO,ND,1901,1912,47.34332,-101.2979
BATES,SD,1886,1924,44.2336,-98.77982
BATESVILLE,UT,1879,1880,NA,NA
BATIN,NE,1872,1887,40.22983,-98.4827
BAXTER,NE,1887,1888,NA,NA
BAXTER,CA,1890,1907,NA,NA
BAY VIEW,WA,1884,1954,48.48372,-122.4777
BAYARD,AZ,1888,1897,NA,NA
BAYOCEAN,OR,1909,1953,45.5276,-123.9524
BAYONNE,NE,1914,1934,42.78555,-101.9777
BEAN,MT,1894,1900,45.05939,-108.6965
BEANS PLACE,TX,1929,1932,NA,NA
BEAR BUTTE,SD,1925,1953,44.47443,-103.3074
BEAR CANYON,CO,1869,1879,39.54047,-104.9815
BEAR CREEK,TX,1883,1911,32.85679,-97.06056
BEAR HILL,TX,1876,1878,NA,NA
BEARPAW,MT,1914,1928,48.22777,-109.523
BEAUMONT,KS,1879,1879,NA,NA
BEAUMONT,TX,1835,NA,30.08456,-94.1022
BEAVER,ND,1903,1908,NA,NA
BEAVER,SD,1878,1878,NA,NA
BEAVER BROOK,CO,1875,1892,39.71638,-105.3817
BEAVER CREEK,MT,1872,1887,46.4766,-111.6589
BEAVERHEAD,NM,1922,1938,NA,NA
BEDROCK,CO,1883,NA,38.317,-108.8935
BELL,NM,1891,1933,NA,NA
BELLAIRE,KS,1888,1980,39.79835,-98.67618
BELLEGARDE,KS,1872,1879,NA,NA
BELLEMONT,AZ,1887,1957,35.23807,-111.8335
BELLTOWER,MT,1918,1954,45.63833,-104.3772
BELMENA,TX,1900,1906,30.9088,-96.90859
BELOTT,TX,1890,1908,31.43101,-95.31439
BEN ALLEN,KS,1917,1925,NA,NA
BEN BOLT,TX,1906,1984,27.64765,-98.08212
BEND,OR,1904,NA,44.07303,-121.3
BENDY'S LANDING,TX,1851,1854,NA,NA
BENNETTSVILLE,KS,1873,1874,NA,NA
BENSVILLE,ND,1909,1910,NA,NA
BENTLEY,KS,1888,NA,37.88529,-97.51633
BERDELLA,ND,1909,1916,NA,NA
BERGMAN,CA,1894,1901,NA,NA
BERKELEY,SD,1913,1916,NA,NA
BERLIN,OR,1899,1937,44.4979,-122.7479
BERRY CREEK,CA,1875,NA,39.64516,-121.4033
BERTHA,NE,1890,1900,41.88693,-96.34725
BERTHA,WA,1898,1900,NA,NA
BERTHOUD,CO,1878,NA,40.30452,-105.0787
BESS,TX,1917,1930,NA,NA
BETHEL,ND,1909,1913,NA,NA
BETHEL ISLAND,CA,1947,NA,38.01874,-121.6402
BETHUNE,CO,1889,NA,39.30385,-102.4252
BEULAH,NM,1896,1932,NA,NA
BEVERLY,TX,1875,1883,NA,NA
BIBB,TX,1878,1909,NA,NA
BIEGEL,TX,1874,1905,NA,NA
BIG OAK FLAT,CA,1852,NA,37.8276,-120.2518
BIGGS,CA,1884,NA,39.41308,-121.7102
BILLING,NE,1912,1933,NA,NA
BILLINGSVILLE,KS,1872,1872,39.83389,-99.89151
BIRTA,OK,1902,1902,NA,NA
BISON,KS,1888,NA,38.52149,-99.19849
BITTER CREEK,KS,1879,1899,37.03892,-97.16337
BLACK JACK,KS,1858,1895,38.76779,-95.1158
BLACK MOUNTAIN,CO,1899,1911,NA,NA
BLACK MOUNTAIN,WY,1908,1911,NA,NA
BLACK ROCK,OR,1906,1943,44.87095,-123.4962
BLACKDOM,NM,1912,1919,33.16372,-104.5089
BLAINE,SD,1882,1882,44.0072,-97.69591
BLAKE,ID,1900,1913,46.47324,-116.1776
BLANCHARD,WA,1886,1891,48.59344,-122.4166
BLANDING,UT,1915,NA,37.6266,-109.4778
BLOOMINGDALE,KS,1871,1872,38.55084,-97.43031
BLOOMINGTON,SD,1883,1905,43.33944,-98.77564
BLUE GAP,TX,1878,1881,NA,NA
BLUE RIDGE,TX,1854,1857,31.27629,-96.74137
BLUFF,TX,1869,1904,29.84578,-96.9197
BLUFF CENTER,SD,1893,1895,42.92083,-97.08922
BLUFF CITY,KS,1890,NA,37.07657,-97.87058
BLUFF SPRINGS,TX,1853,1902,30.15771,-97.76889
BLY,TX,1893,1908,NA,NA
BLYBACH,OR,1892,1896,45.69705,-123.7915
BOEHLER,OK,1914,1948,34.17093,-95.88359
BOERNE,TX,1856,NA,29.796,-98.72747
BOGATA,TX,1881,NA,33.4714,-95.21404
BOLSA,CA,1886,1904,33.7455,-117.9666
BOND,OK,1894,1906,NA,NA
BOND,CO,1886,1888,NA,NA
BONDURANT,WY,1903,1935,43.16012,-110.3637
BONNEVILLE,WY,1911,1964,43.26885,-108.0734
BONNIE BRIAR,NV,1908,1911,40.68907,-117.8643
BONO,TX,1879,1942,32.32376,-97.50446
BONSALL,CA,1890,NA,33.2906,-117.2267
BOOKWALTER,NE,1890,1919,40.06167,-96.36946
BOOTH,OR,1907,1914,43.84873,-124.0884
BOQUILLAS,TX,1896,1913,29.38798,-103.0763
BORDER,OK,1902,1902,NA,NA
BORGER,TX,1926,NA,35.66145,-101.3948
BOTTLE HILL,CA,1855,1859,NA,NA
BOULDER,CO,1859,NA,40.0179,-105.2762
BOWDEN,OK,1909,1957,36.06287,-96.08722
BOWMAN,OK,1890,1900,NA,NA
BOYDSTON,TX,1891,1902,35.15164,-100.9918
BOYNTON,OK,1902,NA,35.64869,-95.65582
BRACHFIELD,TX,1900,1906,32.046,-94.64854
BRADEN,OR,1891,1891,46.00041,-118.4047
BRADFORD,NE,1873,1879,NA,NA
BRAMHALL,SD,1883,1893,44.52026,-99.30177
BRANCHTOWN,TX,1850,1851,31.65045,-95.07272
BRANDON,SD,1878,NA,43.595,-96.57517
BRANT LAKE,SD,1878,1895,43.93093,-96.94447
BRAZIL,ND,1900,1930,NA,NA
BRAZOS  SANTIAGO,TX,1849,1881,26.07341,-97.20858
BRECKENRIDGE,SD,1911,1920,NA,NA
BREESTON,MT,1919,1920,47.8208,-111.4083
BRIGHTON,CA,1864,1886,38.54935,-121.4172
BRISTOW,OK,1898,NA,35.83259,-96.3922
BRITT,NE,1898,1911,NA,NA
BROADBENT,OR,1916,NA,43.00868,-124.148
BROFY,ND,1906,1908,NA,NA
BROKEN ARROW,OK,1881,NA,36.03527,-95.78977
BROMFIELD,NE,1887,1895,40.77369,-98.15391
BRONCHO,ND,1890,1916,NA,NA
BRONTE,TX,1890,NA,31.88666,-100.2936
BROOKINGS CROSSING,SD,1879,1880,44.05415,-98.08647
BROWNING'S,TX,1879,1902,32.38376,-95.08411
BROWNSBORO,OR,1892,1952,42.46818,-122.71
BROWNSVILLE,KS,1883,1903,37.17645,-96.00388
BRUCE,WY,1896,1906,42.73024,-108.8557
BRUNKER,CO,1907,1917,NA,NA
BRUNZELL,ID,1913,1920,43.01599,-116.7643
BRYANTINE,NM,1903,1920,35.45423,-103.6965
BTIRDGEVILLE,KS,1882,1888,37.67505,-95.61276
BUCKEYE,TX,1907,1971,28.89554,-96.04802
BUCKEYE,WA,1903,1934,47.84239,-117.3744
BUCKNER,CA,1853,1857,NA,NA
BUENA,WA,1919,NA,46.43005,-120.3148
BUENA PARK,CA,1887,NA,33.84702,-118.0042
BUENA VISTA,TX,1848,1886,31.89406,-94.3377
BUENA VISTA,NM,1923,NA,35.91365,-105.2492
BUFFALO,NE,1877,1879,40.27862,-99.66872
BUFFALO,NE,1871,1873,NA,NA
BUFFALO,OK,1907,NA,36.83374,-99.62885
BUHL,ID,1906,NA,42.60002,-114.7588
BULA,TX,1925,NA,33.91148,-102.638
BULLCREEK,OK,1896,1897,NA,NA
BUNA,TX,1893,NA,30.43917,-93.96724
BUNKER HILL,KS,1870,1870,NA,NA
BURDETTE,SD,1883,1920,44.70498,-98.80038
BURKS,WY,1905,1906,NA,NA
BURLINGTON,ND,1884,NA,48.27524,-101.4294
BURNHAM,NE,1899,1910,NA,NA
BURNS,WY,1898,1907,NA,NA
BURNT RANCH,CA,1858,NA,40.82248,-123.4833
BURROUGH,CA,1889,1917,36.74376,-119.74
BURROW,TX,1899,1923,33.00734,-96.29331
BURSON,OK,1899,1901,NA,NA
BURT,KS,1884,1907,37.9917,-95.77304
BUSH,TX,1904,1909,NA,NA
BUTLER,ND,1883,1884,NA,NA
BUTTE MEADOWS,CA,1878,1967,40.08127,-121.5511
BYERS,KS,1885,1903,NA,NA
BYRIED,NM,1909,1920,NA,NA
CALDER,ID,1916,NA,47.27586,-116.1892
CALDWELL'S HILL,TX,1858,1866,NA,NA
CALIO,ND,1905,1989,48.63112,-98.93291
CALLOWAY,TX,1855,1902,NA,NA
CALPET,WY,1927,1960,42.28383,-110.2591
CAMDEN,NE,1862,1900,40.70834,-96.99475
CAMFIELD,CO,1910,1921,NA,NA
CAMP BADGER,CA,1879,1894,36.63134,-119.0132
CAMP CURRY,CA,1909,1920,37.73659,-119.5718
CAMP LYON,OR,1878,1879,43.12849,-117.0279
CAMP ROBINSON,NE,1877,1879,42.66858,-103.4685
CAMP WATSON,OR,1867,1886,44.48514,-119.895
CANBY,CA,1874,NA,41.44478,-120.8689
CANON,NM,1902,1903,NA,NA
CANYON LODGE,AZ,1924,1926,NA,NA
CAPROCK,NM,1916,NA,33.39205,-103.7125
CARBERT,MT,1920,1944,48.97586,-105.8106
CARDINAL,CO,1905,1919,39.96971,-105.5478
CARDWELL,MT,1909,NA,45.86034,-111.9529
CAREY'S MILLS,CA,1858,1869,38.77768,-119.8218
CARIBEL,ID,1907,1916,46.25796,-115.9446
CARISBROOK,NE,1873,1887,NA,NA
CARL,ND,1907,1922,NA,NA
CARLIN,NV,1868,NA,40.71898,-116.105
CARLISLE,NM,1884,1896,32.85313,-108.9659
CARLISLE,WA,1898,1899,NA,NA
CARLSBAD,NM,1899,NA,32.42291,-104.228
CARLSBORG,WA,1917,NA,48.09176,-123.1725
CARNEGIE,OK,1901,NA,35.1067,-98.60522
CARNELIAN BAY,CA,1908,NA,39.22685,-120.0819
CARPENTER,NE,1889,1900,NA,NA
CARPENTER,CO,1890,1891,NA,NA
CARPENTERVILLE,NE,1875,1875,NA,NA
CARROLLTON,TX,1878,NA,32.97503,-96.88633
CARSON,CO,1868,1873,NA,NA
CASA GRANDE,NM,1907,1912,36.88836,-104.9789
CASSEL,CA,1887,NA,40.9191,-121.5527
CASSELMAN,ND,1886,1887,NA,NA
CASTROVILLE,TX,1847,NA,29.35166,-98.88663
CAVE DALE,CA,1913,1925,NA,NA
CAVEN,KS,1887,1906,NA,NA
CECIL,TX,1893,1909,NA,NA
CEDAR MOUND,ID,1916,1918,NA,NA
CEDAR MOUNTAIN,WA,1888,1907,47.44816,-122.0732
CEDARTON,TX,1884,1891,NA,NA
CEDARVIEW,UT,1907,1929,40.36023,-110.0429
CENTENARY,TX,1885,1888,NA,NA
CENTER,KS,1871,1907,37.21977,-96.20999
CENTRAL CITY,NE,1857,1870,41.88054,-96.14891
CERES,CA,1870,NA,37.59164,-120.9394
CHACO CANYON,NM,1936,1942,NA,NA
CHANCE,MT,1898,1921,45.01189,-109.0632
CHANNING,SD,1904,1905,44.24165,-103.5171
CHARDON,CA,1894,1907,39.31433,-121.6622
CHARITY,TX,1880,1880,NA,NA
CHARITY,TX,1896,1911,30.69687,-94.72937
CHASE,NE,1887,1938,40.565,-101.8205
CHELCOP,WA,1931,1931,NA,NA
CHERINO,TX,1852,1879,NA,NA
CHERRY CREEK,KS,1870,1878,37.87031,-95.61082
CHERRY HILL,NE,1869,1880,41.38973,-97.49345
CHESTER,ID,1894,NA,43.99851,-111.5741
CHEYENNE FALLS,SD,1890,1901,NA,NA
CHICO,TX,1877,NA,33.29447,-97.79855
CHICO SOUTH,TX,1871,1880,NA,NA
CHICO SPRINGS,NM,1877,1895,36.48669,-104.1928
CHILCO,OK,1894,1905,NA,NA
CHILTON,SD,1913,1914,NA,NA
CHINA GROVE,TX,1850,1857,NA,NA
CHLORIDE,CO,1881,1882,NA,NA
CHRISTINA,MT,1885,NA,47.38387,-109.3252
CHRYSTAL,WY,1904,1912,NA,NA
CIGALE,UT,1898,1900,NA,NA
CIMA,CA,1905,NA,35.23776,-115.4992
CIMARRON,CO,1883,NA,38.44319,-107.5574
CLANCY,MT,1885,NA,46.46512,-111.9861
CLARENCE,KS,1890,1895,NA,NA
CLARENCE,CO,1892,1892,NA,NA
CLARION,NE,1872,1899,NA,NA
CLARK,SD,1880,NA,44.87837,-97.73466
CLARK'S STATION,CA,1878,1883,37.53688,-119.6563
CLARKSON,OK,1890,1903,36.00691,-97.26423
CLEAR FORK,TX,1855,1856,29.78134,-97.59528
CLEAR LAKE,MT,1911,1919,47.79164,-110.2785
CLEAR VIEW,CA,1902,1903,NA,NA
CLEBURNE,TX,1867,NA,32.33771,-97.4091
CLEMENTS,KS,1884,1988,38.30002,-96.74085
CLEMMA,TX,1894,1904,NA,NA
CLEO SPRINGS,OK,1894,1894,36.40825,-98.4416
CLEVELAND RANCH,NV,1917,1924,39.25633,-114.4881
CLIFTON,SD,1883,1922,44.70415,-100.2426
CLIMAX,TX,1895,1901,33.20484,-96.44971
CLINTON,TX,1849,1886,29.0572,-97.31888
CLINTON,MT,1892,NA,46.76948,-113.7127
CLIPPER,WA,1901,1955,48.76011,-122.2021
CLMARRON CITY,OK,1889,1894,35.88949,-97.60171
CLOSTER,NE,1880,1917,41.88695,-97.88923
CLOVER,TX,1905,1914,NA,NA
CLOVIS,NM,1907,NA,34.4025,-103.2024
CLOYDVILLE,KS,1878,1879,NA,NA
COAL CREEK,AK,1936,1961,65.30528,-143.1536
COALVILLE,UT,1862,NA,40.91703,-111.3977
COBB HILL,OK,1881,1882,NA,NA
COBURG,MT,1917,1936,48.45139,-108.4393
COCK,ID,1917,1918,NA,NA
COGAR,OK,1902,1954,35.33395,-98.13061
COLBURN,ID,1901,1959,48.48961,-116.4581
COLLEGE,KS,1898,1900,NA,NA
COLLEGE PLACE,WA,1892,NA,46.04476,-118.3889
COLLEGEDALE,MT,1900,1900,46.66021,-112.0083
COLLEGEVILLE,CA,1868,1903,37.90493,-121.1474
COLLINSTON,UT,1881,1964,41.77465,-112.095
COLLINSVILLE,NM,1908,1912,NA,NA
COLLIS,CA,1894,1906,36.72382,-120.0593
COLOMA,CA,1851,NA,38.80017,-120.8904
COLONY,WY,1908,1955,44.86999,-104.1552
COLTHARP'S,TX,1857,1909,31.36713,-95.14605
COLUMBIA,KS,1857,1857,38.4039,-96.18166
COLUMBUS,NE,1856,NA,41.43152,-97.3564
COMET,KS,1881,1894,39.75667,-95.72943
COMO,KS,1900,1904,NA,NA
CONDITVILLE,OK,1921,1929,NA,NA
CONE,TX,1884,1886,NA,NA
CONGER,KS,1900,1904,NA,NA
CONGER,CO,1880,1881,NA,NA
CONNLEY,OR,1912,1920,43.30819,-120.8789
CONROY,TX,1886,1887,NA,NA
COOK,OK,1894,1904,NA,NA
COOLEY,AZ,1919,1923,NA,NA
COOPER,NE,1895,1900,42.87722,-101.9549
COOPERTON,OK,1902,1966,34.86756,-98.86674
COPPER HILL,AZ,1908,1933,33.43033,-110.7646
COPPERTON,CO,1917,1917,NA,NA
CORALEA,OK,1893,1907,34.7334,-99.7601
CORAM,CA,1906,1922,40.71015,-122.4414
CORN HILL,TX,1855,1912,30.80685,-97.61501
COTEAU,ND,1907,1973,48.7567,-102.3191
COTTONWOOD FALLS,KS,1858,NA,38.37293,-96.54137
COUNCIL,AK,1900,1953,64.895,-163.6764
COUNTY FARM,CA,1908,1918,NA,NA
COURTLAND,TX,1848,1851,NA,NA
COVE,TX,1894,1948,29.82744,-94.80242
COVE CREEK,UT,1862,1881,38.80136,-112.4374
COVINGTON,WA,1891,1903,47.35818,-122.1222
COWAN,MT,1905,1913,48.57444,-107.7451
COWBOY,TX,1879,1896,31.3435,-99.11922
COWDEN,WY,1927,1933,NA,NA
COWSKIN,KS,1870,1873,37.52057,-97.30754
COWSPRING,NM,1899,1906,NA,NA
COYANOSA,TX,1908,NA,31.24226,-103.0673
COYLE,SD,1884,1916,43.53889,-98.94981
CRAB ORCHARD,NE,1864,NA,40.33482,-96.42124
CRAFTON,UT,1898,1907,NA,NA
CRAIG,OK,1905,1919,34.84038,-95.62748
CRAIG,AZ,1911,1912,34.37976,-109.3973
CRANDON,SD,1881,1935,44.7747,-98.45815
CRANE,NE,1885,1887,NA,NA
CRAWFORD,WA,1911,1924,45.80289,-122.4848
CRAWFORDSVILLE,OR,1870,NA,44.35728,-122.8558
CRESBARD,SD,1883,NA,45.16859,-98.94808
CRESCENT,NV,1905,1918,35.48971,-115.1789
CRESCENT VILLAGE,TX,1857,1867,NA,NA
CRESTLINE,KS,1875,NA,37.17089,-94.7044
CRESTON,WY,1896,1909,41.70385,-107.7567
CRESTONE,CO,1880,NA,37.99448,-105.6984
CREWS,TX,1892,1922,31.93487,-99.78092
CROCKER,CO,1880,1882,NA,NA
CROOKSVILLE,CO,1878,1885,38.45166,-106.6095
CROW CREEK,KS,1875,1876,39.56862,-99.27398
CROWS ROOST,CO,1913,1916,NA,NA
CRUCE,OK,1910,1932,34.53136,-97.79363
CRUZATTE,OR,1929,1930,43.62512,-122.1811
CRYSTAL,ID,1880,1887,44.26742,-114.3259
CUB CREEK,NE,1870,1972,40.30282,-96.98788
CUCAMONGA,CA,1864,NA,34.1064,-117.5931
CUFFEY'S COVE,CA,1870,1888,NA,NA
CULBERTSON,MT,1892,NA,48.14666,-104.5165
CULLEOKA,TX,1893,1906,33.13123,-96.49193
CULLINAN,NE,1910,1917,41.56499,-101.4304
CULLOM,OR,1898,1898,44.64516,-117.4938
CUMBERLAND,WA,1880,1880,NA,NA
CUMMINGSVILLE,TX,1860,1883,NA,NA
CURRANT CREEK,CO,1870,1894,38.58861,-105.4139
CURTIS,WA,1901,NA,46.58684,-123.1124
CUTHBERT,OK,1904,1907,NA,NA
CUTHBERT,TX,1891,1959,32.4815,-101.0321
CYCLOPTIC,AZ,1914,1917,35.78277,-114.2461
DAKE,CO,1883,1892,NA,NA
DALLAS,SD,1904,1973,43.23611,-99.51705
DALRYMPLE,KS,1880,1882,NA,NA
DAMON,WA,1881,1910,46.89009,-124.1041
DANIEL,TX,1887,1906,NA,NA
DAUPHIN,TX,1895,1904,32.1871,-95.91663
DAVENPORT,TX,1879,1882,NA,NA
DAVIS DAM,AZ,1950,1954,35.18,-114.5664
DAVIS PRAIRIE,WA,1858,1858,NA,NA
DAVISTON,SD,1908,1917,45.45832,-102.6629
DAWSON,OK,1895,1949,36.17982,-95.9086
DAY,TX,1858,1866,NA,NA
DAYTON,CO,1887,1887,NA,NA
DE SOTO,KS,1863,NA,38.9779,-94.96992
DE WITTY,NE,1915,1916,NA,NA
DEANSBURY,CO,1890,1892,NA,NA
DEARBORN,KS,1880,1881,NA,NA
DECKERS,CO,1908,1933,39.25471,-105.2269
DEEPDALE,MT,1882,1883,46.28604,-111.4675
DEEPWATER,TX,1894,1921,29.7069,-95.16132
DEERLICK,SD,1905,1907,NA,NA
DELCARBON,CO,1915,1953,37.71251,-104.8769
DELIGHT,WA,1891,1910,46.7955,-118.5464
DELL,KS,1881,1890,38.56445,-96.18833
DELMORE,ID,1910,1913,NA,NA
DELTIS,OK,1900,1907,NA,NA
DEMOCRAT,TX,1893,1919,NA,NA
DENBY,SD,1922,1985,43.06082,-102.3377
DENT,ID,1896,1954,46.62379,-116.2032
DESCANSO,AZ,1892,1894,NA,NA
DESMET,MT,1901,1907,46.93326,-114.1032
DESOTO,NE,1855,1933,41.49861,-96.05751
DETROIT,WA,1894,1922,47.3351,-122.8321
DEVIL'S RIVER,TX,1908,1914,NA,NA
DEVILS SLIDE,UT,1907,1965,41.06356,-111.5433
DEVITT,OR,1919,1933,44.62262,-123.5473
DEWET,TX,1901,1910,NA,NA
DEWEY,KS,1884,1896,39.88528,-97.13086
DEWEY,OR,1898,1904,45.38178,-123.0943
DEXTER,SD,1891,1908,45.14302,-97.27953
DEXTERVILLE,WY,1886,1887,41.26135,-107.2287
DIAMOND,OK,1910,1912,NA,NA
DICKENSON'S STATION,TX,1867,1867,NA,NA
DICKEY,MT,1914,1915,NA,NA
DIDO,TX,1874,1895,32.95235,-97.48502
DINAS,KS,1901,1917,38.75732,-101.5429
DINKINS,TX,1913,1931,30.42159,-96.1769
DIXIE,OK,1898,1905,36.2384,-96.37306
DIXON,SD,1884,1888,44.70996,-97.47202
DIXON,TX,1881,1924,33.06928,-96.02691
DOBROWOLSKI,TX,1920,1934,28.89275,-98.6428
DOBY SPRINGS,OK,1908,1922,36.83809,-99.78188
DODD CITY,TX,1902,NA,33.57408,-96.07547
DODGETON,MT,1883,1884,46.3069,-109.3613
DOLPH,TX,1892,1909,NA,NA
DOME,AZ,1892,1962,32.75532,-114.3622
DORA,OK,1906,1909,35.04352,-96.70894
DORE,ND,1901,1968,47.92057,-104.031
DOT,OK,1904,1905,NA,NA
DOTSERO,CO,1883,1948,39.64971,-107.0603
DOUGHTY,MT,1918,1919,47.05775,-108.7149
DOYHOF,AK,1918,1936,56.78611,-132.9756
DOZIER,TX,1894,1964,35.08116,-100.344
DRESDEN,TX,1852,1907,32.03071,-96.68055
DREW'S CORNERS,TX,1860,1867,NA,NA
DRIVER,TX,1903,1908,31.66656,-96.22331
DRUMMOND,OK,1901,NA,36.30045,-98.03625
DRUMMOND,MT,1884,NA,46.66831,-113.1456
DRYER,TX,1897,1906,29.36719,-97.27304
DRYLAKE,OR,1913,1937,43.8668,-120.3122
DUBOIS,ID,1892,NA,44.17646,-112.2305
DUBOSE,TX,1911,1929,NA,NA
DUBUQUE,MT,1886,1892,NA,NA
DUDGEON,NE,1880,1880,NA,NA
