name,state,established,discontinued,latitude,longitude
BEREA,NE,1889.0,1945.0,42.21413,-102.9802
BERKLEY,OR,1907.0,1908.0,44.06651,-123.4345
BERLIN,ND,1875.0,1883.0,46.15385,-96.80202
BERLIN,OK,1896.0,1967.0,35.45061,-99.62538
BERRY,OR,1893.0,1906.0,44.69984,-122.2137
BERTON,SD,1883.0,1906.0,44.16803,-97.51285
BERVIE,MT,1922.0,1932.0,47.50833,-107.909
BETHANY,TX,1849.0,1860.0,32.37321,-94.04324
BETHEL,AK,1905.0,null,60.78549,-161.7943
BEULAH,NE,1885.0,1886.0,40.13257,-98.19983
BIG BEAR CITY,CA,1928.0,null,34.2614,-116.8467
BIG BEAR PARK,CA,1934.0,1945.0,34.24334,-116.8289
BIG SPRINGS,KS,1856.0,1894.0,39.01306,-95.48498
BIG SPRINGS,ID,1914.0,1960.0,44.49826,-111.2558
BIGGERS,TX,1899.0,1903.0,33.15484,-96.54721
BIRDSTON,TX,1866.0,1909.0,31.91016,-96.30387
BISHOP CREEK,CA,1870.0,1938.0,37.36354,-118.3951
BIVENS,TX,1889.0,1894.0,33.01996,-94.1988
BLACHLY,OR,1892.0,1975.0,44.19484,-123.5351
BLACK DIAMOND,CA,1868.0,1911.0,38.02895,-121.8843
BLACK RIVER,WA,1867.0,1876.0,47.49149,-122.2543
BLACK ROCK,WA,1906.0,1911.0,46.51152,-119.9978
BLADEN,NE,1886.0,null,40.32223,-98.59444
BLAKE,TX,1899.0,1915.0,32.02931,-99.03562
BLAKEMAN,KS,1887.0,1952.0,39.82222,-101.1171
BLANCHARD,KS,1884.0,1887.0,37.55891,-98.29952
BLANCO,TX,1858.0,null,30.0979,-98.42127
BLANTON,OR,1888.0,1895.0,44.19043,-119.0072
BLEVINS,TX,1886.0,1904.0,31.22323,-97.20861
BLITZEN,OR,1888.0,1892.0,43.13432,-118.8746
BLOOMFIELD,CA,1856.0,1955.0,38.31381,-122.8511
BLOOMINGTON,SD,1883.0,1905.0,43.33944,-98.77564
BLOSSOM,TX,1888.0,null,33.66282,-95.38483
BLOWOUT,TX,1875.0,1918.0,30.44714,-98.57753
BLUE HILL,KS,1872.0,1921.0,39.30695,-98.36367
BLUFF,UT,1880.0,null,37.28339,-109.554
BOB,OK,1894.0,1907.0,33.85955,-97.12696
BOISE,WA,1890.0,1899.0,47.18038,-122.0157
BONAMI,TX,1902.0,1914.0,30.71354,-93.88268
BONANZA,TX,1898.0,1906.0,32.98095,-95.72052
BORDER,ID,1892.0,1900.0,42.18299,-111.0474
BOWESMONT,ND,1880.0,1983.0,48.68999,-97.17813
BOWMAN,TX,1891.0,1900.0,33.81315,-98.57645
BOWMAN,ID,1892.0,1902.0,43.71627,-116.8682
BRAGG,TX,1906.0,1914.0,30.4191,-94.56436
BRAMAN,OK,1898.0,null,36.92313,-97.33484
BRAMHALL,SD,1883.0,1893.0,44.52026,-99.30177
BRANT LAKE,SD,1878.0,1895.0,43.93093,-96.94447
BRAZOS,TX,1890.0,1968.0,32.66152,-98.12199
BRIDGEPORT,TX,1873.0,null,33.21067,-97.75388
BRIDGEWATER,SD,1880.0,null,43.55047,-97.50254
BRIGGS,NE,1892.0,1913.0,41.35027,-96.00779
BRIGGS,TX,1898.0,null,30.88718,-97.92439
BRIGGS,MT,1911.0,1917.0,48.50693,-111.1397
BRISBINE,SD,1883.0,1902.0,44.15359,-97.95425
BROADMEAD,OR,1915.0,1942.0,45.07289,-123.2695
BROCKWAY,CA,1901.0,1966.0,39.22657,-120.0121
BROWNSVILLE,UT,1851.0,1854.0,41.223,-111.9738
BRUSHY CREEK,TX,1851.0,1854.0,30.51353,-97.73973
BUCKHORN,CO,1878.0,1888.0,40.48609,-105.2242
BUCKNUM,WY,1908.0,1924.0,43.0208,-106.6262
BUENNA,WA,1890.0,1898.0,47.33121,-122.3446
BUFFALO,SD,1880.0,1880.0,43.49293,-103.3132
BUFFALO,OR,1913.0,1918.0,43.24014,-120.368
BUMBLE BEE,AZ,1879.0,1972.0,34.20086,-112.1529
BURLESON,TX,1882.0,null,32.54122,-97.32774
BURLINGTON,WY,1889.0,1890.0,43.64608,-104.9252
BURNETT,CA,1897.0,1929.0,33.90668,-118.3751
BURR OAK,KS,1871.0,null,39.87046,-98.30626
BURROW,TX,1899.0,1923.0,33.00734,-96.29331
BUSHONG,KS,1887.0,1984.0,38.64306,-96.25722
BUTTE,SD,1883.0,1897.0,44.90584,-103.508
CADIZ,TX,1892.0,1942.0,28.42722,-97.93945
CADIZ,CA,1939.0,null,34.52,-115.5128
CAHUENGA,CA,1881.0,1907.0,34.0706,-118.3052
CALERA,TX,1906.0,1907.0,31.8771,-97.32835
CALICO,CA,1882.0,1898.0,34.86332,-116.8881
CAMANCHE,CA,1864.0,1962.0,38.21325,-120.9352
CAMERON,OK,1888.0,null,35.13521,-94.53723
CAMERON,NM,1939.0,1965.0,34.90861,-103.3183
CAMP,NM,1908.0,1910.0,32.74676,-105.9875
CAMP LYON,OR,1878.0,1879.0,43.12849,-117.0279
CAMPO,CA,1870.0,null,32.60728,-116.4709
CANYON CITY,OR,1864.0,null,44.38902,-118.9498
CAPLEN,TX,1907.0,1915.0,29.49968,-94.52325
CAPULIN,NM,1879.0,1880.0,36.23113,-106.8059
CARBON,OK,1899.0,1933.0,34.92621,-95.63915
CAREY STATION,TX,1892.0,1895.0,34.47117,-100.3257
CARLIN,SD,1906.0,1933.0,44.67665,-101.2821
CARLTON,TX,1879.0,null,31.91731,-98.17223
CARLTON,MT,1883.0,1908.0,46.67576,-114.0787
CARLTON,WA,1907.0,null,48.25066,-120.1145
CARMEN,ID,1902.0,null,45.24235,-113.8928
CARROLL,TX,1890.0,1904.0,32.47736,-95.52024
CARSON,KS,1857.0,1898.0,39.85611,-95.65804
CASEY,OR,1903.0,1911.0,46.09066,-123.7804
CAT CLAW,TX,1881.0,1882.0,32.37096,-99.19257
CATHEYS VALLEY,CA,1964.0,null,37.43261,-120.0981
CATHLAMET,WA,1851.0,null,46.20226,-123.3849
CATONVILLE,TX,1888.0,1888.0,33.61928,-95.203
CAVINESS,TX,1895.0,1943.0,33.75788,-95.61329
CEDAR JUNCTION,MT,1870.0,1871.0,47.1277,-115.0121
CEDARHURST,WA,1912.0,1919.0,47.48204,-122.4793
CEDARVILLE,CA,1869.0,null,41.52738,-120.1722
CENTERVIEW,KS,1917.0,1959.0,37.81529,-99.26845
CENTERVILLE,TX,1850.0,null,31.25837,-95.97674
CENTRAL,NM,1887.0,null,32.77952,-108.1503
CENTROPOLIS,KS,1858.0,1930.0,38.71612,-95.35025
CENTROPOLIS,NE,1888.0,1889.0,41.55649,-103.7405
CERES,OK,1897.0,1915.0,36.47726,-97.28255
CERESCO,NE,1869.0,null,41.05784,-96.64477
CHADVILLE,ID,1881.0,1882.0,42.11298,-111.9936
CHAFFEE,CO,1879.0,1883.0,38.7469,-106.1941
CHALK MOUNTAIN,TX,1876.0,1886.0,32.14459,-97.89531
CHAMBERSVILLE,TX,1894.0,1903.0,33.30622,-96.63582
CHANDLER HEIGHTS,AZ,1938.0,1983.0,33.24482,-111.6385
CHARD,WA,1887.0,1911.0,46.53793,-117.8569
CHARLESBURG,MT,1920.0,1920.0,46.42493,-112.4009
CHASE,OK,1903.0,1908.0,35.69177,-95.53581
CHEROKEE,OK,1894.0,null,36.73955,-98.35958
CHERRY,AZ,1884.0,1942.0,34.58808,-112.0418
CHERRY CREEK,OR,1884.0,1886.0,44.75652,-120.415
CHERRY SPRING,TX,1858.0,1912.0,30.48325,-99.00921
CHESTER,CA,1894.0,null,40.30905,-121.2283
CHESTER,OR,1893.0,1894.0,45.56262,-122.6957
CHETCO,OR,1863.0,1910.0,42.00678,-124.204
CHICHAGOF,AK,1910.0,1957.0,52.9375,173.2375
CHIGLEY,OK,1900.0,1914.0,34.59342,-97.07835
CHILCO,ID,1912.0,1954.0,47.86379,-116.7466
CHILTON,TX,1882.0,null,31.28058,-97.06537
CHOICE,TX,1904.0,1954.0,31.69962,-94.14547
CHRISTIE,OK,1903.0,1944.0,35.95814,-94.69023
CHRISTMAS,AZ,1905.0,1935.0,33.06229,-110.7426
CHURCH BUTTES,WY,1900.0,1901.0,41.55551,-110.1849
CIPRES,TX,1913.0,1955.0,26.68895,-98.32001
CIRCLE BACK,TX,1931.0,1954.0,34.03231,-102.6644
CLALLAM,WA,1894.0,1911.0,48.2623,-124.3013
CLARK,KS,1884.0,1885.0,37.18864,-99.76568
CLARKSBURG,KS,1880.0,1900.0,37.76115,-94.65857
CLAUDE,KS,1884.0,1891.0,37.91252,-96.95031
CLAYPOOL,OK,1903.0,1928.0,34.15759,-97.75364
CLEAR CREEK,CA,1877.0,1906.0,39.66402,-121.6148
CLEAR LAKE,ID,1905.0,1918.0,42.66685,-114.7764
CLEARLAKE OAKS,CA,1935.0,null,39.02624,-122.661
CLEMENTSVILLE,ND,1914.0,1941.0,47.03777,-98.49315
CLERMONT,CO,1881.0,1883.0,39.30333,-102.6046
CLEVELAND,NE,1858.0,1860.0,40.84583,-95.85862
CLIFF,ID,1884.0,1886.0,43.87574,-113.6781
CLIFTON,CA,1885.0,1898.0,36.65912,-119.5937
CLOUDY,OK,1911.0,1983.0,34.30205,-95.28107
CLOVERDALE,NV,1888.0,1899.0,38.56548,-117.5493
CLYDE,ND,1905.0,1965.0,48.77001,-98.89902
CLYDE PARK,MT,1887.0,null,45.8834,-110.6046
COBOL,AK,1947.0,1954.0,57.48972,-135.8711
COFFEE CREEK,MT,1914.0,null,47.34769,-110.0817
COLD SPRING,TX,1850.0,null,30.59242,-95.12938
COLES,CA,1888.0,1903.0,42.00208,-122.6403
COLEVILLE,CA,1868.0,null,38.57079,-119.5101
COLFAX,ND,1881.0,null,46.47066,-96.87517
COLFAX,NM,1908.0,1921.0,36.5967,-104.7383
COLLEGEPORT,TX,1909.0,null,28.7248,-96.17822
COLMAN,SD,1881.0,null,43.98386,-96.81432
COLUMBIA,NV,1879.0,1902.0,41.67824,-116.0781
COLUMBIA CITY,WA,1891.0,1902.0,47.56,-122.2772
COMANCHE SPRINGS,TX,1872.0,1875.0,31.4316,-97.45206
COMISKEY,KS,1887.0,1929.0,38.64445,-96.35417
COMO,KS,1881.0,1887.0,38.07503,-95.49137
COMSTOCK,NV,1923.0,1927.0,39.27019,-119.6616
CONCRETE,WA,1907.0,null,48.53867,-121.752
CONDA,ID,1921.0,null,42.72825,-111.5324
CONKLING,KS,1881.0,1895.0,38.34585,-99.32483
CONLIN,MT,1907.0,1908.0,46.86612,-104.9894
CONNELL,WA,1887.0,null,46.6603,-118.8608
CONSER,OK,1894.0,1919.0,34.84038,-94.68495
COOK,NE,1888.0,null,40.50967,-96.16321
COOK,CA,1894.0,1924.0,36.5308,-121.1452
COOLIN,ND,1884.0,1910.0,48.41397,-99.03604
COONEY,NM,1884.0,1915.0,33.42284,-108.8078
COOPERTON,OK,1902.0,1966.0,34.86756,-98.86674
COO-Y-YAH,OK,1882.0,1887.0,36.30843,-95.31691
COPPERHILL,NV,1907.0,1914.0,38.83325,-118.7121
COPPEROPLIS,CA,1861.0,null,37.97973,-120.6397
CORDELL,OK,1892.0,null,35.2926,-98.98926
CORNING,CA,1882.0,null,39.92867,-122.1816
CORNWALL STATION,CA,1881.0,1888.0,38.02048,-121.8788
CORRIGON,TX,1882.0,1883.0,31.0019,-94.82495
CORVALLIS,MT,1870.0,null,46.31456,-114.1158
COSO JUNCTION,CA,1925.0,1965.0,36.04494,-117.9473
COTTONWOOD SPRINGS,NE,1862.0,1895.0,41.00278,-100.5032
COWLES,NE,1879.0,1960.0,40.17168,-98.44561
COWLINGTON,OK,1884.0,1953.0,35.27537,-94.72856
COYOTE,NM,1885.0,1913.0,36.16562,-106.6168
COYOTO,UT,1882.0,1921.0,38.11693,-111.9996
COZAD,NE,1874.0,null,40.86082,-99.98561
CRAIG,KS,1899.0,1902.0,38.96584,-94.81635
CREATH,TX,1904.0,1918.0,31.4474,-95.22272
CREEDE,OR,1900.0,1900.0,42.39985,-122.8178
CRESCENT,OK,1890.0,null,35.95319,-97.59572
CRESTON,SD,1886.0,1946.0,43.91054,-102.6988
CRESTON,WA,1890.0,null,47.75819,-118.5204
CRESTONE,CO,1880.0,null,37.99448,-105.6984
CRESWELL,OR,1872.0,null,43.91953,-123.017
CRISTONIE,CO,1872.0,1873.0,37.99448,-105.6984
CROWLEY,OR,1911.0,1935.0,43.29155,-117.8943
CRYER CREEK,TX,1879.0,1907.0,32.12932,-96.65693
CUBA,KS,1868.0,null,39.80075,-97.45821
CULLOM,OR,1898.0,1898.0,44.64516,-117.4938
CULVER CITY,CA,1915.0,null,33.99733,-118.396
CUMBERLAND,NM,1907.0,1933.0,33.29482,-104.4505
CURRIE,NV,1906.0,1971.0,40.2666,-114.7431
CUSHMAN,ND,1879.0,1879.0,46.82883,-100.8899
CUSTER,MT,1905.0,null,46.12936,-107.5548
CUTOFF,AK,1947.0,1952.0,65.69861,-156.3997
CYGNUS,CA,1902.0,1907.0,38.15269,-122.0891
DACOSTA,TX,1903.0,1951.0,28.72027,-96.87304
DAHL,AK,1905.0,1913.0,65.36472,-164.7136
DALHART,TX,1901.0,null,36.05979,-102.531
DANVERS,MT,1914.0,1982.0,47.22525,-109.7171
DATELAND,AZ,1942.0,1984.0,32.79644,-113.541
DAVILLA,TX,1871.0,null,30.78446,-97.2748
DAVISVILLE,CA,1868.0,1907.0,38.54415,-121.7428
DAY,TX,1890.0,1894.0,33.99343,-98.83451
DE LAMERE,ND,1886.0,1965.0,46.26718,-97.33509
DEAVER,WY,1916.0,null,44.89179,-108.595
DECKER,MT,1893.0,null,45.01182,-106.8644
DEEP SPRINGS,CA,1920.0,1953.0,37.3716,-117.9851
DEEPWATER,TX,1894.0,1921.0,29.7069,-95.16132
DELGER,ND,1900.0,1903.0,47.54469,-99.84116
DELLA PLAIN,TX,1888.0,1893.0,34.06751,-101.3215
DES LACS,ND,1888.0,null,48.25777,-101.5642
DESART,ND,1906.0,1912.0,46.38156,-103.0093
DESLACS,ND,1900.0,1948.0,48.25777,-101.5642
DESOTO,NE,1855.0,1933.0,41.49861,-96.05751
DETER,OR,1920.0,1931.0,42.06514,-122.6342
DEUEL,SD,1882.0,1904.0,44.63052,-96.48505
DEVEE,MT,1886.0,1887.0,46.57912,-109.9752
DEWAR,OK,1909.0,null,35.45857,-95.94057
D'HANIS,TX,1854.0,null,29.33116,-99.28077
DIAMOND SPRINGS,CA,1950.0,null,38.69435,-120.8139
DIESSNER,NV,1923.0,1933.0,41.85184,-119.8138
DIFFICULTY,WY,1904.0,1937.0,42.06135,-106.405
DINERO,TX,1885.0,1973.0,28.22639,-97.96167
DINUBA,CA,1889.0,null,36.54054,-119.3876
DIRGIN,TX,1898.0,1918.0,32.2571,-94.58882
DISSTON,OR,1906.0,1974.0,43.69818,-122.7701
DIVOT,TX,1912.0,1957.0,28.76275,-99.25892
DOMINION,WA,1915.0,1941.0,48.60741,-117.6683
DORRENCE,KS,1873.0,1883.0,38.84668,-98.58952
DOT,OK,1893.0,1901.0,34.77951,-99.33536
DOT,WA,1885.0,1922.0,45.86652,-120.3453
DOVER,KS,1863.0,null,38.96458,-95.93718
DOWNIEVILLE,CA,1852.0,null,39.56049,-120.828
DRY CREEK,NV,1874.0,1879.0,40.42576,-115.6653
DU NOIR,WY,1921.0,1946.0,43.56579,-109.8157
DUDLEY,SD,1883.0,1883.0,43.51304,-98.42036
DULL CENTER,WY,1921.0,1954.0,43.42358,-104.9827
DULZURA,CA,1886.0,null,32.644,-116.781
DUN,KS,1879.0,1905.0,37.46561,-95.73443
DUNLAP,KS,1874.0,1988.0,38.5764,-96.36583
DUNLOP,ND,1883.0,1883.0,47.04163,-97.49012
DUNN,WA,1902.0,1912.0,48.30767,-117.9783
DURHAM,KS,1887.0,null,38.48488,-97.2278
DURHAM,WA,1892.0,1921.0,47.33816,-121.8909
DYKE,CO,1901.0,1950.0,37.22639,-107.1953
EADS,CO,1887.0,null,38.4808,-102.7821
EAGLETON,TX,1905.0,1908.0,32.67512,-94.57237
EAST CARBON,UT,1973.0,null,39.54351,-110.4208
EASTLAKE,CO,1912.0,null,39.92228,-104.9585
EASTON,TX,1883.0,1904.0,32.38738,-94.58298
EATON,ND,1883.0,1887.0,45.96303,-98.17594
EATON,NE,1874.0,1879.0,40.5614,-98.80063
EBEY'S LANDING,WA,1861.0,1861.0,48.19176,-122.7079
ECKELSON,ND,1882.0,1966.0,46.93804,-98.33315
ECONTUCHKA,OK,1881.0,1899.0,35.31396,-96.68918
EDDY,OK,1901.0,1957.0,36.7317,-97.45866
EDEN,ND,1896.0,1907.0,47.80384,-99.36078
EDEN,OR,1914.0,1922.0,45.81594,-123.8487
EL MODENA,CA,1910.0,1961.0,33.78729,-117.8128
EL NIDO,CA,1888.0,1900.0,32.84727,-117.2742
EL RITO,NM,1870.0,null,36.33579,-106.1894
ELBERTON,WA,1887.0,1958.0,46.98128,-117.2213
ELBING,KS,1887.0,null,38.05327,-97.12672
ELDRIDGE,TX,1886.0,1902.0,35.2775,-100.7727
ELECTRA,TX,1893.0,null,34.03011,-98.91984
ELECTRA,CA,1900.0,1923.0,38.33214,-120.6713
ELGIN,KS,1871.0,null,37.0045,-96.27666
ELI,OK,1911.0,1916.0,35.9876,-95.1894
ELK MOUNTAIN,SD,1903.0,1934.0,43.74359,-103.996
ELKHEART,TX,1850.0,1854.0,31.62517,-95.5794
ELKHORN,MT,1884.0,1924.0,46.27465,-111.9458
ELKTON,CO,1895.0,1926.0,38.72221,-105.1505
ELLIOTT,OR,1883.0,1897.0,43.00955,-124.2109
ELLIS,NE,1881.0,1882.0,42.27873,-96.72633
ELLIS,ID,1890.0,null,44.69136,-114.0485
ELLSWORTH,TX,1896.0,1904.0,33.70455,-96.5811
ELLSWORTH,NV,1866.0,1884.0,38.97298,-117.7548
ELMENDARO,KS,1860.0,1870.0,38.24519,-96.0458
ELSIE,OR,1892.0,1943.0,45.86567,-123.5948
ELWHA,WA,1904.0,1928.0,48.06064,-123.5944
ELWOOD,WY,1900.0,1904.0,41.18135,-106.8839
EMBERSON,TX,1878.0,1905.0,33.76094,-95.65246
EMERY,CA,1882.0,1887.0,32.57589,-117.0923
EMINENCE,KS,1887.0,1942.0,38.14724,-100.5101
EMMETT,KS,1905.0,null,39.30762,-96.05628
EMPIRE,KS,1872.0,1880.0,38.29029,-97.53754
EMPIRE,MT,1886.0,1895.0,46.75549,-112.3592
ENCINAL,CA,1876.0,1877.0,37.77241,-122.2896
ENCINO,TX,1914.0,null,26.94016,-98.13469
ENCINO,NM,1904.0,null,34.65122,-105.461
ENCINOSO,NM,1915.0,1920.0,33.68564,-105.4833
ENDICOTT,NE,1880.0,null,40.08256,-97.09651
ENGLEWOOD,CA,1880.0,1891.0,40.39653,-123.9389
ENOSDALE,KS,1884.0,1903.0,39.77111,-97.16142
ENSENADA,NM,1906.0,1958.0,36.72724,-106.5334
ENTERPRISE,UT,1899.0,null,37.57393,-113.7218
ERATH,TX,1896.0,1907.0,31.63322,-97.26362
ERICK,OK,1901.0,null,35.21409,-99.86768
ERIN SPRINGS,OK,1875.0,1915.0,34.81091,-97.6067
ERNA,TX,1915.0,1919.0,30.75073,-99.48589
ERVIN,OK,1904.0,1922.0,33.95427,-95.39885
ETHEL,TX,1885.0,1902.0,33.54372,-96.84417
EUREKA MILLS,CA,1875.0,1895.0,39.75684,-120.7005
EVEREST,KS,1882.0,null,39.67708,-95.42601
EWELL,TX,1886.0,1905.0,32.86263,-94.91688
EWING,TX,1920.0,1944.0,31.37269,-94.49048
FAIRBANK,SD,1883.0,1924.0,44.78054,-100.5093
FAIRBURN,SD,1887.0,null,43.68627,-103.2131
FAIRFAX,SD,1892.0,null,43.02813,-98.8882
FALK,ID,1910.0,1922.0,43.92214,-116.7353
FALOMA,OR,1921.0,1935.0,45.60262,-122.6682
FANGOLLANO,OR,1915.0,1925.0,43.35988,-117.7688
FARANUF,MT,1929.0,1935.0,47.69501,-107.2445
FARLAND,KS,1872.0,1887.0,38.18473,-97.75477
FARLIN,MT,1905.0,1906.0,45.38659,-112.8036
FARMER,KS,1877.0,1879.0,39.08334,-94.7044
FARMINGTON,WA,1879.0,null,47.0903,-117.0466
FAUSTON,SD,1887.0,1904.0,44.06416,-98.70815
FAYETTE,UT,1864.0,1966.0,39.22524,-111.8566
FEDORA,SD,1901.0,null,44.008,-97.7907
FERGUSON,KS,1870.0,1879.0,38.69529,-95.15997
FERGUSON,MT,1896.0,1905.0,45.70105,-111.786
FERN,CA,1898.0,1945.0,40.68821,-121.9317
FERNDALE,CA,1862.0,null,40.57766,-124.2628
FERNEY,SD,1887.0,1984.0,45.33042,-98.09753
FERRIS,WY,1875.0,1906.0,42.19496,-107.1809
FIDDLETOWN,CA,1853.0,null,38.50574,-120.7601
FIREBAUGH,CA,1865.0,null,36.85923,-120.4554
FIRMIN,CA,1911.0,1912.0,33.70502,-118.294
FISCHER,TX,1950.0,null,29.97711,-98.26709
FIVE MILE,TX,1874.0,1874.0,32.70652,-96.88306
FLAGLER,CO,1888.0,null,39.29184,-103.0679
FLATS,NE,1919.0,1972.0,41.56888,-101.3518
FLEMING,NM,1883.0,1887.0,32.7448,-108.4534
FLETCHER,TX,1914.0,1926.0,30.26577,-94.18907
FLETCHER,NV,1883.0,1918.0,38.35686,-118.8985
FLETCHER,WA,1883.0,1887.0,47.13434,-117.1913
FLORAVISTA,NM,1878.0,1880.0,36.79445,-108.0803
FLOREY,TX,1909.0,1965.0,32.45288,-102.5899
FOLLETT,TX,1918.0,null,36.43357,-100.142
FOLLYFARM,OR,1929.0,1949.0,43.04905,-118.2052
FONTANIA,KS,1869.0,1873.0,38.42585,-94.83829
FOREST,TX,1879.0,1982.0,31.51601,-95.01188
FOREST HOME,CA,1906.0,1960.0,34.08834,-116.9203
FORLORN HOPE,CA,1854.0,1861.0,37.4916,-120.531
FORT HALLECK,NV,1880.0,1907.0,40.80548,-115.337
FORT JONES,CA,1860.0,null,41.60774,-122.8409
FORT KEOGH,MT,1878.0,1908.0,46.37556,-105.8839
FORT LEWIS,CO,1880.0,1891.0,37.27543,-107.867
FORT SELDON,NM,1881.0,1891.0,32.4837,-106.92
FOSS,OR,1928.0,1943.0,45.69622,-123.7976
FOX,AK,1908.0,1947.0,64.95806,-147.6183
FOX HOLLOW,OR,1922.0,1924.0,43.93873,-123.2081
FRANCIS,KS,1879.0,1915.0,38.33529,-99.79818
FRANCITAS,TX,1911.0,null,28.85989,-96.33968
FRANKFORT,WA,1890.0,1918.0,46.28038,-123.756
FRANKLIN,KS,1855.0,1867.0,38.9375,-95.18525
FRANKSTON,TX,1902.0,null,32.05023,-95.50262
FREDA,ND,1910.0,1975.0,46.34722,-101.1737
FREEDOM,ID,1915.0,1926.0,42.9827,-111.0438
FREEDOM,OR,1858.0,1866.0,44.2529,-123.1956
FREEMAN,NE,1881.0,1903.0,40.29222,-96.84197
FREMONT,KS,1860.0,1878.0,38.52072,-96.1524
FRIJOLE,TX,1916.0,1942.0,31.90539,-104.783
FRONTIER,WA,1901.0,1912.0,48.99963,-117.8311
FRY CANYON,UT,1957.0,1973.0,37.6311,-110.1562
FULTON,SD,1887.0,null,43.72523,-97.82347
FULTON WELLS,CA,1879.0,1888.0,33.94279,-118.0826
GAFFNEY,MT,1871.0,1875.0,45.5202,-112.3119
GAKONA,AK,1905.0,null,62.30339,-145.2816
GALETON,CO,1910.0,null,40.52203,-104.5854
GALLAWAY,TX,1883.0,1891.0,33.03569,-94.18796
GALT,CA,1869.0,null,38.26606,-121.3025
GANES CREEK,AK,1951.0,1951.0,63.08972,-156.4306
GANNETT,ID,1911.0,1966.0,43.35991,-114.1759
GANNVALLEY,SD,1895.0,null,44.03291,-98.98674
GARDEN HOME,OR,1882.0,1954.0,45.46595,-122.7534
GARDENDALE,TX,1971.0,null,32.03449,-102.3825
GARDENDALE,TX,1909.0,1955.0,28.51693,-99.21614
GARDINERS CITY,OR,1851.0,1858.0,43.72974,-124.1114
GARLAND,KS,1886.0,null,37.73171,-94.62246
GARRY,MT,1923.0,1923.0,48.39997,-113.7121
GATES,ND,1883.0,1886.0,47.82805,-99.12012
GAY,OK,1908.0,1932.0,33.95344,-95.62135
GENEVA,OR,1914.0,1930.0,44.47345,-121.3917
GENEVIEVE,MT,1916.0,1942.0,48.72696,-107.162
GENEVIEW,TX,1923.0,1935.0,33.31093,-100.2026
GIBBS,ID,1910.0,1954.0,47.69074,-116.8038
GIBTOWN,TX,1883.0,1927.0,33.03206,-97.94837
GIFFORD,ID,1901.0,1964.0,46.44323,-116.5565
GILA HOT SPRINGS,NM,1966.0,1971.0,33.1959,-108.207
GILBERT,OK,1901.0,1904.0,36.78975,-97.94756
GILDFORD,MT,1903.0,null,48.56871,-110.3022
GILEAD,NE,1874.0,null,40.14557,-97.41483
GILFILLAN,KS,1882.0,1902.0,37.8631,-94.8233
GILMAN RANCH,MT,1927.0,1933.0,46.02361,-104.7997
GLEN SHARRALD,KS,1874.0,1887.0,38.46418,-98.47924
GLENBERG,MT,1909.0,1912.0,46.36937,-112.1481
GLENDALE,SD,1886.0,1912.0,44.32193,-99.1051
GLENROCK,NE,1894.0,1929.0,40.44361,-95.89111
GLENWOOD,KS,1872.0,1881.0,39.02362,-94.69357
GLENWOOD,NM,1906.0,null,33.31583,-108.8833
GLOBE,AZ,1876.0,null,33.39586,-110.7855
GODDARD,AK,1924.0,1944.0,56.83528,-135.3728
GOEHNER,NE,1888.0,null,40.83338,-97.22061
GOLCONDA,TX,1858.0,1860.0,32.76735,-98.29866
GOLD HILL,OR,1884.0,null,42.43134,-123.0478
GOLDCOIN,MT,1897.0,1899.0,46.17354,-113.2448
GOLDEN ACRES,TX,1946.0,1959.0,29.67078,-95.15299
GOLDEN CITY,CO,1860.0,1876.0,39.81304,-105.2186
GOLDFINCH,TX,1916.0,1943.0,28.85886,-98.87336
GOODLAKE,OK,1932.0,1935.0,33.70706,-94.64243
GOODLAND,KS,1887.0,null,39.34825,-101.7107
GOODWIN,AZ,1894.0,1943.0,34.35586,-112.3799
GOODWIN,WA,1890.0,1903.0,48.60435,-118.0233
GOOSEBERRY,OR,1884.0,1918.0,45.29236,-119.892
GOPHER,KS,1886.0,1886.0,39.06334,-101.2443
GORDA,CA,1893.0,1923.0,35.93246,-121.4688
GORMAN,TX,1889.0,null,32.21206,-98.67168
GOSHEN,KS,1885.0,1888.0,39.50917,-100.1062
GOSHEN,OR,1874.0,1957.0,43.9954,-123.0115
GRABNERS,CA,1914.0,1951.0,37.01384,-119.569
GRADE,OR,1880.0,1901.0,44.7493,-120.3803
GRAFTON,MT,1887.0,1894.0,47.24163,-110.4897
GRAND ISLAND,CA,1854.0,1919.0,39.066,-121.8683
GRANEROS,CO,1889.0,1925.0,37.9364,-104.7186
GRANGEVILLE,CA,1874.0,1920.0,36.34356,-119.7087
GRANITE,NV,1908.0,1909.0,38.97103,-118.9185
GRAY,CA,1913.0,1918.0,33.90196,-116.5456
GREELEY,CO,1870.0,null,40.423,-104.744
GREEN,TX,1901.0,1905.0,32.51542,-96.27609
GREEN POINT,SD,1864.0,1869.0,42.74528,-96.82921
GREENE,MT,1900.0,1908.0,46.82412,-109.9141
GREENFIELD,SD,1872.0,1906.0,42.88055,-96.8456
GREENWOOD,KS,1884.0,1887.0,37.85003,-95.97944
GREENWOOD,NE,1879.0,1891.0,41.29251,-98.2134
GREENWOOD,WA,1913.0,1917.0,46.98399,-123.3665
GREYCLIFF,MT,1885.0,null,45.76254,-109.7862
GROBE,SD,1882.0,1907.0,44.98164,-98.29231
GROSSMAN,OR,1904.0,1921.0,45.80542,-117.5816
GROVELAND,TX,1887.0,1906.0,33.25595,-98.38116
